s11,s22,s12,r_calc,theta_deg,phi_deg,theta_rad,phi_rad
0.3091478,-0.6636808,0.68114275,1.0,294.97647,47.066994,5.1483107,0.8214741
-0.5646615,-0.6907127,0.45174482,1.0,230.73381,63.144318,4.027065,1.1020763
0.82984793,-0.31890866,-0.45787516,1.0,338.97833,117.250084,5.9162884,2.0464
-0.34104687,-0.84596723,0.4099103,1.0,248.04344,65.8008,4.329175,1.1484406
-0.9381659,-0.24328992,-0.2462818,0.99999994,194.53798,104.25759,3.3953285,1.8196384
0.39909732,0.17686068,-0.89968973,1.0,23.900608,154.11731,0.41714433,2.6898546
0.9280507,0.33372623,0.1653744,1.0,19.77854,80.48102,0.34520066,1.4046588
-0.37100658,0.5258889,0.76537246,1.0,125.20238,40.05986,2.1851938,0.6991765
-0.5758588,0.8071844,-0.12976898,1.0,125.50469,97.45624,2.1904702,1.7009324
0.3049868,0.83932847,-0.45001197,1.0,70.03037,116.74445,1.2222606,2.0375752
-0.9770116,0.09906572,0.18877044,1.0,174.21017,79.11896,3.0405414,1.3808864
0.36635983,-0.41519704,-0.83270156,1.0,311.4244,146.37726,5.4353814,2.5547652
-0.15892835,0.7591172,0.631255,1.0,101.824615,50.857227,1.777175,0.8876261
0.0252104,0.99876326,0.042852845,1.0,88.55407,87.54396,1.5455601,1.5279304
-0.1746126,0.26931944,0.94708896,1.0,122.95725,18.721666,2.146009,0.32675475
0.9462685,-0.23386945,-0.22334057,1.0,346.11758,102.90531,6.0408916,1.7960366
0.834148,0.47698948,-0.2769083,1.0,29.762144,106.07577,0.51944745,1.8513715
0.49867892,-0.858004,-0.12307908,0.99999994,300.1655,97.06984,5.2388763,1.6941884
0.09471772,0.54077375,-0.83581835,1.0,80.06529,146.70114,1.397403,2.5604181
0.5293675,-0.34301105,-0.77595973,1.0,327.0582,140.89212,5.708243,2.4590316
-0.063789956,0.86594784,-0.49604958,1.0,94.21307,119.738976,1.6443285,2.0898395
-0.16614273,-0.9647582,0.2040544,1.0,260.22882,78.225845,4.54185,1.3652986
-0.06896229,-0.9559984,-0.28515127,1.0,265.87402,106.56789,4.6403775,1.8599606
-0.12165775,0.2637561,-0.9568867,1.0,114.76156,163.11441,2.0029671,2.8468838
0.3334394,0.52254325,0.7847081,1.0,57.45769,38.306313,1.002826,0.6685713
-0.014873028,-0.44563827,-0.89508957,1.0,268.08847,153.51993,4.6790266,2.6794283
-0.059808686,-0.8115453,-0.5812204,1.0,265.78506,125.53641,4.638825,2.1910238
0.3332693,-0.91264373,0.23667064,1.0,290.06064,76.309875,5.0625134,1.3318586
0.22567071,-0.9741727,-0.007762694,1.0,283.0427,90.44477,4.940027,1.5785592
0.56975776,0.7897559,0.22729227,1.0,54.19199,76.86229,0.9458287,1.3415
0.78263634,0.59399205,-0.1861552,1.0,37.197155,100.72849,0.64921284,1.7580439
-0.5509216,0.26927266,0.78992254,1.0,153.95212,37.821724,2.6869714,0.66011363
0.07338683,-0.31702045,0.9455752,1.0,283.03378,18.990036,4.939872,0.33143866
0.83050674,-0.5484303,-0.09737956,1.0,326.56097,95.588295,5.6995645,1.6683306
-0.40836304,-0.8364856,-0.36541945,1.0,243.97888,111.433395,4.258235,1.9448798
0.6968934,0.45741117,0.5523718,1.0,33.27919,56.470116,0.58083147,0.9855895
0.7895879,0.3949175,-0.4696713,1.0,26.572222,118.012955,0.46377277,2.0597148
-0.44413996,0.1480857,0.88363475,1.0,161.56052,27.91602,2.8197632,0.4872265
0.6987829,-0.57427555,0.4265091,1.0,320.58588,64.75378,5.595279,1.1301666
-0.005012341,0.57950854,0.81495076,1.0,90.49555,35.417503,1.5794455,0.6181521
0.77877146,0.4503894,-0.43665135,1.0,30.04222,115.89041,0.5243357,2.0226693
-0.56397915,-0.7023177,-0.4343701,1.0,231.23462,115.74522,4.0358057,2.0201352
-0.41059044,0.21137464,-0.88698155,1.0,152.76028,152.49637,2.6661701,2.6615639
-0.8610845,-0.32135192,0.39403862,1.0,200.46529,66.793976,3.4987795,1.1657748
-0.25708917,0.95534176,0.14569567,0.99999994,105.061874,81.62243,1.8336757,1.4245802
0.43004265,-0.6268732,0.6496871,1.0,304.4506,49.481987,5.3136654,0.8636236
-0.9806196,-0.1890773,0.05133151,1.0,190.9135,87.057625,3.3320694,1.5194423
0.5693999,-0.036196277,0.8212634,0.99999994,356.36264,34.78853,6.219702,0.6071744
0.8718429,0.38747996,0.29958177,1.0,23.96217,72.56751,0.4182188,1.2665421
0.012832017,0.22245263,-0.97485906,1.0,86.69859,167.12514,1.513176,2.916884
0.47378308,0.13363925,-0.8704425,1.0,15.752084,150.5101,0.27492574,2.6268969
-0.17096843,-0.9689421,-0.17866437,0.99999994,259.99323,100.29197,4.5377383,1.7504252
0.99075925,-0.045347612,0.12782702,1.0,357.37936,82.65595,6.237447,1.4426186
0.8396137,0.5337977,0.10054305,0.99999994,32.446804,84.22955,0.5663036,1.4700831
0.15076758,-0.90981644,-0.38665646,1.0,279.4091,112.74661,4.876609,1.9677997
-0.81749505,0.40037084,0.4140109,0.99999994,153.90654,65.542946,2.686176,1.1439403
0.49510747,-0.45570102,0.73973316,1.0,317.37326,42.291306,5.539209,0.7381226
0.13912709,0.2225943,0.96493286,1.0,57.99357,15.2182665,1.0121788,0.26560888
-0.8287385,-0.55960506,-0.005883017,0.99999994,214.02916,90.337074,3.7355137,1.5766795
0.9350731,-0.0075584296,-0.3543744,0.99999994,359.53687,110.755104,6.2751026,1.9330413
-0.92911714,-0.36731783,0.04264852,0.99999994,201.57089,87.55568,3.518076,1.528135
-0.8333407,0.39858356,-0.38298094,1.0,154.4384,112.51845,2.6954587,1.9638175
-0.9813945,0.18070781,-0.06488064,1.0,169.56677,93.72,2.9594986,1.6357226
-0.83739424,-0.52193373,-0.16234538,0.99999994,211.93459,99.343056,3.6989565,1.7338635
0.49154294,-0.8276368,-0.27092972,1.0,300.70654,105.7196,5.2483196,1.8451551
-0.19789782,-0.8637638,-0.46340966,0.99999994,257.09564,117.60735,4.4871655,2.0526357
-0.73910975,0.07319934,0.6695959,1.0,174.34402,47.964115,3.0428774,0.8371318
-0.65533924,0.6882343,0.31122988,1.0,133.59749,71.86663,2.331716,1.2543094
-0.94344556,0.30059052,-0.13984199,1.0,162.32764,98.0387,2.8331518,1.7110982
0.35827073,-0.85424507,0.3767061,1.0,292.7532,67.8702,5.1095076,1.1845585
0.5935494,-0.6354006,0.4939283,0.99999994,313.04956,60.40089,5.463746,1.0541945
-0.5779514,-0.6986807,0.42168412,1.0,230.40233,65.05904,4.0212793,1.1354945
-0.3199272,0.059582565,-0.9455668,1.0,169.45021,161.00848,2.9574642,2.8101282
-0.8295338,0.36794126,0.42011055,0.99999994,156.08023,65.15843,2.724114,1.1372292
-0.10551067,0.048447795,0.9932373,1.0,155.33662,6.66718,2.7111356,0.11636425
0.6968387,-0.054573,0.7151487,1.0,355.522,44.344612,6.20503,0.7739595
-0.6241808,0.58162475,-0.52164257,1.0,137.02127,121.44249,2.3914726,2.1195714
-0.44161147,0.6522265,0.61610055,1.0,124.10125,51.968067,2.1659756,0.90701395
0.9058182,0.42151088,-0.042683817,1.0,24.954308,92.44634,0.43553486,1.6134932
-0.64100426,-0.6369452,-0.42826906,1.0,224.81801,115.357765,3.9238148,2.013373
-0.20188314,0.93895215,0.27858937,1.0,102.13437,73.82397,1.7825811,1.2884713
0.13835256,0.6800367,-0.720006,1.0,78.5002,136.05498,1.370087,2.3746073
0.71411014,0.69951,-0.027063876,0.99999994,44.408257,91.550835,0.7750703,1.5978636
-0.56693953,-0.16152768,-0.8077675,1.0,195.90286,143.87837,3.41915,2.5111516
0.70344174,0.2503653,0.6651969,1.0,19.591393,48.302567,0.34193432,0.84303886
0.92553157,0.35112655,-0.14177948,1.0,20.775656,98.15083,0.3626036,1.7130553
0.3860991,-0.7385294,-0.5527222,1.0,297.6003,123.55396,5.1941056,2.1564236
-0.037269995,-0.3044954,0.9517844,1.0,263.02176,17.864553,4.5905957,0.3117953
0.94260216,-0.3262012,0.07137213,1.0,340.91107,85.907196,5.950021,1.4993635
-0.7758797,0.50748426,0.37479392,1.0,146.81226,67.98843,2.5623574,1.1866219
-0.25270417,0.14255364,-0.95698434,1.0,150.5721,163.1337,2.627979,2.8472202
0.86844975,-0.10244397,0.48507756,1.0,353.27237,60.982445,6.1657662,1.0643445
0.67868435,0.4678418,-0.5661374,0.99999994,34.579906,124.48131,0.60353327,2.1726089
0.3532734,-0.60846716,0.7106093,1.0,300.13925,44.715485,5.2384186,0.78043246
0.54606795,0.5464708,0.63496417,1.0,45.021126,50.582672,0.7857669,0.8828342
-0.81002796,0.5155772,0.2793472,1.0,147.52353,73.77875,2.5747714,1.2876822
0.9836636,-0.025215631,-0.17824164,1.0,358.5316,100.26736,6.257557,1.7499956
-0.3749829,0.091839395,0.92247134,1.0,166.23822,22.709906,2.9014044,0.39636263
0.49308482,-0.7805938,-0.38411015,1.0,302.27972,112.5885,5.275777,1.9650402
-0.09916639,0.643233,-0.75922155,1.0,98.764206,139.39561,1.7237607,2.4329126
-0.44364575,-0.58227766,-0.68127173,1.0,232.69568,132.9431,4.061306,2.3202949
0.8087644,-0.09302946,-0.58072853,0.99999994,353.4383,125.50179,6.168662,2.1904197
-0.06535556,0.5275521,0.84700495,1.0,97.06208,32.112606,1.6940529,0.56047076
-0.9259004,0.14978309,-0.34680465,1.0,170.81085,110.292,2.981212,1.9249586
0.55412173,0.5631481,0.61303616,1.0,45.46288,52.190636,0.793477,0.9108985
0.7580811,-0.18914334,0.6241297,1.0,345.99057,51.38166,6.038675,0.8967792
0.5711297,0.8156185,-0.09261362,0.99999994,54.998707,95.31398,0.95990855,1.6635429
-0.621816,-0.6307317,-0.46424386,0.99999994,225.40782,117.6613,3.934109,2.0535772
-0.86912954,0.18348998,-0.4592878,1.0,168.07881,117.341156,2.933529,2.0479896
-0.5732732,-0.6838957,0.45126995,1.0,230.02869,63.17481,4.014758,1.1026084
0.3134655,0.883621,-0.34778354,1.0,70.467804,110.3518,1.2298952,1.9260024
0.31252304,-0.83775103,0.44777516,1.0,290.458,63.398975,5.069449,1.1065209
-0.56723917,0.8138301,0.12617572,1.0,124.87648,82.75134,2.1795058,1.4442835
0.36673507,-0.8683553,0.333863,1.0,292.89594,70.49658,5.1119986,1.2303976
0.8921369,-0.3961527,-0.21715179,1.0,336.0564,102.541794,5.865291,1.789692
0.3639868,-0.09242385,-0.9268071,1.0,345.7525,157.94244,6.03452,2.7566159
-0.056543253,0.5764293,0.8151884,1.0,95.60234,35.394,1.6685758,0.6177419
-0.15948133,-0.7955218,0.5845603,1.0,258.66394,54.22807,4.514538,0.9464584
0.35759827,0.8514351,-0.3836427,1.0,67.21785,112.5595,1.1731728,1.964534
-0.51865494,-0.44280857,-0.73138064,1.0,220.48947,137.00226,3.8482676,2.3911407
0.3954716,0.89548993,0.20420587,1.0,66.1725,78.21699,1.1549281,1.365144
-0.7431069,-0.39675128,0.53886974,1.0,208.09814,57.39327,3.631998,1.0017016
-0.7445175,-0.5819443,0.3271613,1.0,218.01257,70.903435,3.8050375,1.2374984
-0.36822873,-0.668909,0.64573085,1.0,241.16757,49.779507,4.2091684,0.8688163
0.16231397,0.19921012,0.96642095,0.99999994,50.827274,14.889984,0.8871033,0.25987926
0.1459938,0.9612997,0.23364228,1.0,81.3644,76.488396,1.4200768,1.3349744
-0.67859936,0.7287113,-0.09210174,1.0,132.96065,95.28453,2.3206012,1.6630288
0.83365464,0.1535378,0.5305149,1.0,10.43547,57.95975,0.18213332,1.0115886
0.9669375,-0.25326666,0.029797545,1.0,345.32245,88.29247,6.027014,1.5409944
0.22298421,-0.9547963,0.1965759,1.0,283.14532,78.6632,4.941818,1.372932
-0.036445256,0.89868295,-0.43708205,1.0,92.3223,115.917854,1.6113282,2.0231483
0.8514468,0.46005222,-0.25177425,0.99999994,28.383158,104.58253,0.4953796,1.8253095
-0.83615035,0.5355047,-0.1186898,0.99999994,147.36284,96.81649,2.571967,1.6897666
-0.93518907,-0.31324545,0.16522326,1.0,198.51848,80.48979,3.4648013,1.404812
-0.8525309,-0.5132171,0.09899152,1.0,211.04762,84.3189,3.683476,1.4716425
0.62820846,-0.7376348,-0.24748543,0.99999994,310.41946,104.328766,5.417842,1.8208805
-0.51724255,0.85387295,-0.057975214,1.0,121.205826,93.32359,2.1154408,1.6288041
-0.7810086,-0.6236262,-0.03340597,1.0,218.60693,91.914375,3.815411,1.6042086
0.11033024,-0.8890311,0.4443545,1.0,277.0743,63.61795,4.8358593,1.1103427
0.75293213,0.61951625,-0.22201993,1.0,39.447716,102.8277,0.68849254,1.794682
0.45819214,0.84534717,-0.27467826,1.0,61.541573,105.94284,1.0741031,1.8490515
0.05034067,0.83198005,-0.552517,1.0,86.53742,123.53985,1.510363,2.1561773
-0.6844025,-0.64028704,0.3487488,1.0,223.0926,69.589195,3.8937006,1.2145606
-0.40544978,-0.87794816,-0.2545928,0.99999994,245.21178,104.74946,4.279753,1.828223
-0.08446368,0.4604925,-0.883636,1.0,100.39368,152.08412,1.7522002,2.6543689
-0.31846505,-0.7454353,0.58558196,1.0,246.86685,54.155884,4.3086395,0.94519854
-0.48639324,0.8457422,-0.21941227,1.0,119.90356,102.674515,2.092712,1.7920084
0.106510274,0.3883059,-0.9153546,0.99999994,74.661316,156.25613,1.3030859,2.7271843
0.72784936,-0.6741524,-0.12551463,1.0,317.19336,97.21047,5.536069,1.6966429
-0.34640417,-0.15874022,0.92455703,1.0,204.61969,22.398344,3.5712874,0.39092487
0.803857,-0.05369885,-0.59239376,1.0,356.17822,126.32706,6.216483,2.2048233
-0.8088226,-0.58455646,-0.064029604,0.99999994,215.85658,93.671135,3.7674084,1.6348698
0.046998326,0.99883217,0.01120255,1.0,87.30603,89.35812,1.5237777,1.5595936
-0.8566957,-0.16509077,-0.48868954,0.99999994,190.90755,119.25448,3.3319654,2.0813835
-0.5591457,0.7760213,-0.29179966,1.0,125.77383,106.96573,2.1951675,1.8669043
-0.6531069,-0.7562143,0.039890643,1.0,229.18436,87.71382,4.000022,1.5308951
0.19245918,-0.42540202,0.88430345,1.0,294.3428,27.834072,5.1372514,0.48579624
0.28989005,0.03385533,-0.95646095,1.0,6.661215,163.03064,0.11626014,2.8454216
-0.88384885,-0.4654581,0.04647558,1.0,207.77248,87.33618,3.626314,1.524304
-0.79440576,-0.32906872,0.51052254,1.0,202.50092,59.301353,3.534308,1.0350039
0.020779442,0.26169693,0.96492636,1.0,85.46009,15.219683,1.49156,0.26563358
-0.018137675,-0.98245496,-0.18561609,1.0,268.94235,100.69705,4.6939297,1.7574952
-0.052767754,-0.99435645,-0.09203667,0.99999994,266.9623,95.280785,4.6593714,1.6629635
0.02617229,0.31005338,0.9503588,0.99999994,85.17497,18.128906,1.4865838,0.3164091
-0.28954965,-0.7480689,0.5971213,1.0,248.84044,53.336,4.3430853,0.93088883
-0.5362106,0.21593282,0.81599706,1.0,158.06528,35.313927,2.7587597,0.61634433
0.25592104,0.91235185,-0.3195598,0.99999994,74.33082,108.63631,1.2973176,1.8960613
-0.8827098,0.3673394,-0.2930618,1.0,157.40538,107.04135,2.7472422,1.8682241
0.5903347,0.31451097,-0.7433625,1.0,28.047224,138.01863,0.48951644,2.4088798
0.97697324,0.03726917,-0.21008177,1.0,2.1846364,102.127144,0.0381291,1.782455
0.4527468,0.45096862,-0.7691863,0.99999994,44.887264,140.28088,0.7834306,2.4483633
0.25039858,-0.91031957,-0.3295738,1.0,285.3798,109.242905,4.9808173,1.9066485
0.17220075,0.3901023,-0.9045259,0.99999994,66.18215,154.7595,1.1550965,2.7010632
-0.60423684,0.7852345,0.13529463,1.0,127.578224,82.22434,2.2266603,1.4350855
-0.6936257,0.6808336,0.23526376,1.0,135.53323,76.39283,2.3655014,1.3333064
0.1051728,0.94525474,-0.30892104,1.0,83.65115,107.99422,1.4599881,1.8848548
-0.09681049,-0.41991046,-0.9023874,1.0,257.01727,154.47366,4.485798,2.6960742
-0.21448863,-0.955709,0.20153171,1.0,257.35074,78.37345,4.491618,1.3678749
0.31028846,-0.7248096,0.6151196,1.0,293.17557,52.03939,5.1168795,0.90825874
-0.8035149,0.28228125,-0.5241003,1.0,160.64322,121.60769,2.8037531,2.1224546
0.9061748,-0.049003493,0.42005467,1.0,356.9046,65.161964,6.229161,1.1372908
-0.5197923,-0.5931877,0.6147718,1.0,228.7729,52.06466,3.9928405,0.90869975
0.69263566,0.33235908,-0.640151,1.0,25.633875,129.80309,0.44739553,2.2654912
-0.76296455,-0.62670773,-0.15850097,1.0,219.40005,99.119896,3.8292537,1.7299687
0.80948615,0.46105927,0.36353335,1.0,29.66455,68.68265,0.5177441,1.1987385
-0.2453863,0.96319497,-0.10973164,1.0,104.292786,96.29984,1.8202527,1.6807494
-0.10338395,0.76693,-0.6333484,1.0,97.67732,129.29759,1.704791,2.2566688
0.7704087,0.63471293,-0.060082577,0.99999994,39.48392,93.44455,0.68912446,1.6309152
0.42091924,-0.6522364,-0.63040835,1.0,302.83606,129.08026,5.2854867,2.2528756
0.2865033,0.8405329,0.45980468,1.0,71.17786,62.625496,1.242288,1.0930212
-0.4890406,-0.8365613,0.24699071,0.99999994,239.69012,75.700485,4.183382,1.3212228
0.8028464,0.22215109,0.55325097,1.0,15.466997,56.40967,0.26995003,0.98453456
0.79134464,0.5835789,-0.18223426,1.0,36.407,100.49992,0.63542205,1.7540547
0.68930256,0.7156587,-0.11267026,1.0,46.074703,96.46927,0.80415535,1.6837064
0.99960804,-0.005956334,-0.02735583,1.0,359.6586,91.567566,6.277227,1.5981556
-0.37756634,0.101698086,0.920381,1.0,164.92506,23.01815,2.8784854,0.40174255
-0.5025856,-0.50196093,-0.7038771,1.0,224.96437,134.73889,3.9263692,2.3516374
-0.85739845,0.14207044,-0.4946553,1.0,170.5916,119.64701,2.9773853,2.0882344
0.42033017,0.71189904,-0.5626031,1.0,59.440907,124.236015,1.0374396,2.1683276
0.07383632,0.99193686,-0.103001945,0.99999994,85.74295,95.912056,1.4964969,1.6739813
-0.7118771,-0.57174635,-0.40784448,1.0,218.7698,114.069496,3.8182535,1.9908884
0.5382328,-0.42449406,0.7280867,1.0,321.73782,43.27376,5.6153846,0.75526965
0.6376632,0.12716329,0.75974673,0.99999994,11.278018,40.558117,0.19683856,0.7078727
-0.16715428,0.7924301,0.5866123,1.0,101.911285,54.08303,1.7786876,0.943927
-0.78022224,0.52391726,-0.3417075,1.0,146.11873,109.980934,2.5502532,1.9195296
-0.8120455,-0.5236555,-0.25761795,1.0,212.81633,104.928764,3.714346,1.8313525
0.28599808,-0.9435398,-0.16714574,1.0,286.86267,99.6219,5.0066986,1.7387303
0.87584656,0.43488008,-0.20921794,1.0,26.405565,102.07652,0.46086407,1.7815715
-0.5040456,0.81261224,-0.29257375,1.0,121.81042,107.01211,2.125993,1.8677137
0.6316539,-0.55191666,-0.5444276,1.0,318.8542,122.98556,5.565056,2.146503
-0.5792578,-0.8134146,-0.053076856,1.0,234.54414,93.0425,4.093568,1.6238981
-0.76584345,0.5618966,-0.3126595,0.99999994,143.73264,108.219574,2.5086079,1.888788
0.070966616,-0.79430914,0.6033546,1.0,275.10547,52.88947,4.8014965,0.9230954
-0.45169854,0.07888294,0.8886765,1.0,170.09396,27.292591,2.9687,0.4763456
-0.60267,0.19553512,-0.7736633,1.0,162.02444,140.68399,2.82786,2.455399
0.16346632,-0.38042364,0.91025084,1.0,293.25296,24.459959,5.11823,0.42690685
-0.97059214,-0.04364388,0.23674051,0.99999994,182.57463,76.305756,3.1865287,1.3317868
-0.80397797,-0.02757196,0.5940196,1.0,181.96416,53.557228,3.1758738,0.93475
0.32748342,-0.92000407,-0.2152839,1.0,289.5936,102.432175,5.0543623,1.7877789
0.26529208,-0.19445585,0.94435537,1.0,323.75903,19.203657,5.6506615,0.33516708
0.40762866,-0.13572624,0.9030046,1.0,341.584,25.44414,5.9617662,0.44408402
-0.33871916,-0.24865985,0.90743464,1.0,216.28307,24.846786,3.7748518,0.43365827
-0.54715204,-0.78537726,-0.2894947,1.0,235.13608,106.827705,4.103899,1.8644953
-0.9826133,-0.13790753,-0.12430856,1.0,187.98915,97.14082,3.2810297,1.6954273
-0.8087715,0.35214484,-0.4710442,0.99999994,156.47134,118.102104,2.7309403,2.0612707
0.4149847,-0.5187429,-0.74745804,1.0,308.65915,138.37067,5.387119,2.4150238
0.88768524,-0.2601843,0.37989348,1.0,343.6639,67.67291,5.998067,1.1811153
-0.86572725,0.4976081,0.05387471,1.0,150.11029,86.911705,2.619919,1.5168955
-0.33062124,0.5650404,-0.75592256,0.99999994,120.33312,139.10605,2.1002092,2.4278586
-0.5866441,0.3716348,0.7195389,1.0,147.64603,43.98357,2.5769095,0.7676582
-0.027082944,-0.9859126,0.16505398,1.0,268.42648,80.499626,4.684926,1.4049836
-0.19164741,-0.1840326,-0.96405566,1.0,223.83879,164.59143,3.9067242,2.8726625
-0.52016455,-0.5596495,-0.6451521,1.0,227.09416,130.17708,3.963541,2.2720187
-0.82257545,0.20010357,0.5322858,1.0,166.32753,57.839973,2.9029632,1.009498
0.6347588,-0.41615376,-0.651074,1.0,326.75076,130.62262,5.702877,2.279795
0.9760679,0.21686503,-0.016154917,1.0,12.5266285,90.925644,0.21863092,1.586952
-0.2920948,0.14166762,-0.94583875,1.0,154.12636,161.05643,2.6900125,2.810965
-0.77441186,0.0069244816,0.63264394,1.0,179.48769,50.754543,3.1326513,0.8858339
0.6318752,-0.5685102,-0.52681106,1.0,318.02167,121.790245,5.5505257,2.1256409
0.30469733,0.95084375,-0.05527833,1.0,72.23197,93.16883,1.2606858,1.6261029
-0.40094826,-0.8516525,0.33753306,1.0,244.78949,70.27335,4.2723827,1.2265015
0.6800157,-0.73278487,-0.024596322,1.0,312.86096,91.40941,5.460454,1.5953952
-0.42097244,-0.08496747,0.9030851,1.0,191.41106,25.433397,3.3407533,0.44389653
-0.45660123,0.8117207,-0.36417684,1.0,119.35819,111.35693,2.0831935,1.9435452
-0.8537363,0.39457604,-0.33977073,1.0,155.19478,109.86291,2.70866,1.9174695
0.78790694,0.28488955,-0.545931,1.0,19.878859,123.08831,0.34695154,2.1482964
-0.62433094,-0.7184243,0.30672026,1.0,229.00842,72.138306,3.9969513,1.2590511
0.89543253,0.20347294,0.39597902,1.0,12.80217,66.67295,0.22344002,1.1636626
-0.5729135,-0.8032708,-0.16286825,1.0,234.50256,99.37341,4.092842,1.7343934
-0.8805746,0.45891783,-0.11824914,1.0,152.47339,96.79106,2.6611629,1.6893228
-0.79441327,-0.5797501,-0.18110049,1.0,216.12137,100.43386,3.7720296,1.7529017
0.40775302,-0.89144045,0.19766483,0.99999994,294.57977,78.599556,5.1413875,1.3718212
-0.96755964,-0.24381644,0.06619609,1.0,194.14355,86.20447,3.3884444,1.5045519
-0.8205706,0.09207431,-0.56407994,1.0,173.59775,124.338425,3.0298524,2.170115
0.25121316,-0.90161735,0.35210523,0.99999994,285.56915,69.38386,4.9841223,1.2109768
-0.54915917,-0.078706905,-0.8320033,1.0,188.15622,146.30507,3.2839458,2.5535054
0.2838389,0.884816,0.36950794,0.99999994,72.21435,68.31472,1.2603782,1.1923169
0.18069822,0.9784019,0.10038841,0.99999994,79.53612,84.23846,1.3881671,1.4702386
-0.5268445,-0.8221889,0.21550013,1.0,237.34895,77.55513,4.142521,1.3535924
-0.5866133,-0.72156495,0.36773476,1.0,230.88979,68.42401,4.029787,1.1942244
0.32703835,-0.4302012,-0.84141123,1.0,307.24203,147.28944,5.3623853,2.5706859
0.17800298,-0.15785247,0.97128654,1.0,318.43347,13.763379,5.557713,0.2402163
0.43006513,0.54602015,0.7189617,1.0,51.77476,44.031174,0.9036401,0.768489
0.078751385,-0.6952717,-0.7144197,1.0,276.46216,135.59567,4.8251753,2.366591
-0.54585093,-0.06931552,-0.83501023,1.0,187.23703,146.6169,3.2679029,2.5589478
0.15155663,-0.76416975,0.62695706,1.0,281.2178,51.174026,4.908177,0.8931553
0.02923664,-0.33610347,0.94137114,0.99999994,274.97147,19.716875,4.7991576,0.3441244
0.15523443,0.7801059,0.6060834,1.0,78.745636,52.693157,1.3743707,0.91966915
0.23719585,0.3521028,0.90540695,1.0,56.03362,25.12185,0.9779712,0.438459
-0.16705807,0.40230677,-0.9001338,1.0,112.55068,154.17566,1.9643801,2.690873
0.94701695,-0.31881002,0.038974807,0.99999994,341.39438,87.76634,5.958456,1.5318117
0.8420805,0.009464503,0.53926885,1.0,0.6439446,57.36611,0.011238955,1.0012276
0.76804113,0.5173247,0.37747577,0.99999994,33.96278,67.822586,0.59276235,1.1837275
0.75145453,0.658503,-0.041107487,0.99999994,41.22823,92.35595,0.7195684,1.6119155
-0.8675757,-0.49660715,-0.026339106,1.0,209.78716,91.50929,3.6614769,1.5971385
0.43744847,-0.27870184,-0.8549644,0.99999994,327.49844,148.7558,5.7159266,2.5962787
0.8567031,0.025125297,-0.5151975,0.99999994,1.6798829,121.01066,0.02931949,2.1120346
0.7399403,0.43056992,-0.5168151,1.0,30.195045,121.11885,0.527003,2.1139228
0.79130775,0.16339113,0.5891819,0.99999994,11.666613,53.90102,0.2036208,0.9407503
0.20976987,-0.7640377,0.6101172,1.0,285.3525,52.402023,4.980341,0.9145879
-0.353358,0.14829299,-0.92365974,1.0,157.23378,157.4671,2.7442472,2.7483196
0.22516885,-0.21553075,0.95018184,1.0,316.25284,18.161476,5.519654,0.31697756
0.67240804,0.4313358,0.60151213,1.0,32.67933,53.021725,0.5703619,0.9254037
-0.903231,0.41646507,-0.10358828,0.99999994,155.24634,95.94583,2.70956,1.6745708
-0.9281677,0.0085215,-0.3720647,1.0,179.47397,111.843,3.132412,1.9520288
-0.3056519,0.8990204,0.31359088,0.99999994,108.77717,71.72423,1.8985199,1.251824
0.68868774,-0.68947345,0.22435585,1.0,314.96732,77.034996,5.497217,1.3445144
0.36283407,0.2563535,-0.8958986,0.99999994,35.242386,153.62408,0.6150957,2.6812463
0.24041498,-0.021520864,-0.9704316,1.0,354.88477,166.03221,6.1939077,2.897809
0.6828086,0.59132093,0.4290828,1.0,40.89298,64.59064,0.71371716,1.1273193
-0.78002244,-0.16718034,0.6030056,1.0,192.09705,52.914543,3.3527262,0.923533
-0.46321353,0.8106867,-0.35807854,0.99999994,119.742966,110.98224,2.089909,1.9370055
-0.14539327,-0.52524966,0.83843523,1.0,254.52748,33.024746,4.4423428,0.57639056
-0.15385896,-0.76321274,-0.62756175,1.0,258.6023,128.87045,4.5134616,2.249214
-0.515028,0.20914297,-0.83126736,1.0,157.89886,146.22916,2.7558553,2.5521803
0.3959266,0.91803443,0.021328744,1.0,66.6706,88.777855,1.1636215,1.549466
-0.2992239,-0.18486579,0.93610346,1.0,211.7085,20.592844,3.6950104,0.35941294
-0.9987674,0.02136823,-0.044801235,0.99999994,178.77435,92.56778,3.1202013,1.6156126
-0.09089535,-0.95687306,-0.27592027,1.0,264.57364,106.01687,4.6176815,1.8503435
-0.07132635,-0.6578849,0.74973327,1.0,263.8123,41.432716,4.604393,0.7231374
0.9219409,-0.32462907,0.21128385,0.99999994,340.60205,77.8024,5.944628,1.3579081
0.5231178,0.83056366,-0.19108066,1.0,57.795856,101.015854,1.008728,1.7630594
0.32584685,-0.93779427,0.11985717,0.99999994,289.16034,83.116135,5.0468,1.4506503
-0.009758795,-0.9969723,0.077142715,1.0,269.43918,85.575645,4.702601,1.4935769
-0.121522725,-0.20119585,0.9719838,1.0,238.86794,13.594445,4.169032,0.23726784
-0.07555607,0.4590153,0.88520974,1.0,99.34733,27.722656,1.7339381,0.48385164
-0.9366743,-0.22822982,0.2656171,1.0,193.69383,74.596375,3.3805952,1.3019524
